child_id,parent_id
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,РЕГУЛИРОВЩИК ДОРОЖНОГО ДВИЖЕНИЯ
ПРАВООХРАНИТЕЛЬНАЯ ДЕЯТЕЛЬНОСТЬ,РЕГУЛИРОВЩИК ДОРОЖНОГО ДВИЖЕНИЯ
ДОРОЖНОЕ ДВИЖЕНИЕ,РЕГУЛИРОВЩИК ДОРОЖНОГО ДВИЖЕНИЯ
ЭКОНОМИКА,ГОСУДАРСТВЕННАЯ МОНОПОЛИЯ
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ГОСУДАРСТВЕННАЯ МОНОПОЛИЯ
ТУРИЗМ,КРУГОСВЕТНОЕ ПУТЕШЕСТВИЕ
ЭЛЕКТРИЧЕСТВО (ФИЗИЧЕСКОЕ ЯВЛЕНИЕ),ЭЛЕКТРИЧЕСКИЙ СТУЛ
ПРЕСТУПЛЕНИЕ,ЭЛЕКТРИЧЕСКИЙ СТУЛ
УГОЛОВНОЕ НАКАЗАНИЕ,ЭЛЕКТРИЧЕСКИЙ СТУЛ
ИСКУССТВО,БАРД (АВТОР-ИСПОЛНИТЕЛЬ)
МУЗЫКАЛЬНОЕ ИСКУССТВО,БАРД (АВТОР-ИСПОЛНИТЕЛЬ)
ЖЕЛЕЗНОДОРОЖНЫЙ ТРАНСПОРТ,ЖЕЛЕЗНОДОРОЖНЫЙ ПУТЬ
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,АПАРТЕИД
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,АПАРТЕИД
АНТРОПОЛОГИЯ,АПАРТЕИД
ЭЛЕКТРИЧЕСТВО (ФИЗИЧЕСКОЕ ЯВЛЕНИЕ),ИОН
ТРАНСПОРТНАЯ СФЕРА,ШТУРМАН
КОМПЬЮТЕР,АДРЕС ЭЛЕКТРОННОЙ ПОЧТЫ
НАУКА,МАТЕМАТИЧЕСКИЙ МЕТОД
МАТЕМАТИЧЕСКИЕ НАУКИ,МАТЕМАТИЧЕСКИЙ МЕТОД
ПРОМЫШЛЕННОСТЬ,СОВМЕСТИТЬ (НАЛОЖИТЬ)
"ЧУВСТВО, ЭМОЦИЯ",ГНЕВНЫЙ (ВЫРАЖАЮЩИЙ ГНЕВ)
ИЗМЕРЕНИЕ,ПИНТА
ПРОМЫШЛЕННОСТЬ,СЕЛЬСКОХОЗЯЙСТВЕННОЕ МАШИНОСТРОЕНИЕ
СЕЛЬСКОЕ ХОЗЯЙСТВО,СЕЛЬСКОХОЗЯЙСТВЕННОЕ МАШИНОСТРОЕНИЕ
ОБОРОНА ГОСУДАРСТВА,"АМБРАЗУРА, БОЙНИЦА"
ВООРУЖЕННЫЙ КОНФЛИКТ,"АМБРАЗУРА, БОЙНИЦА"
ВОЕННАЯ СЛУЖБА,"АМБРАЗУРА, БОЙНИЦА"
НАУКА,ТЮРКОЛОГ
ФИЛОЛОГИЯ,ТЮРКОЛОГ
ОТДЫХ,РАЗВЛЕЧЬ (ДОСТАВИТЬ УДОВОЛЬСТВИЕ)
"ЧУВСТВО, ЭМОЦИЯ",РАЗВЛЕЧЬ (ДОСТАВИТЬ УДОВОЛЬСТВИЕ)
ПРАВОВАЯ СИСТЕМА,ГРАЖДАНСКИЙ ПРОЦЕСС
СУДОУСТРОЙСТВО,ГРАЖДАНСКИЙ ПРОЦЕСС
СТРОИТЕЛЬСТВО (ОТРАСЛЬ),МРАМОР
ПСИХОЛОГИЧЕСКИЕ НАУКИ,БОЙКИЙ (РАСТОРОПНЫЙ)
ЧЕРТА ХАРАКТЕРА,БОЙКИЙ (РАСТОРОПНЫЙ)
СПОРТ,СКЕЙТБОРДИНГ
ЭКОНОМИКА,РАЗМЕЩЕНИЕ ЦЕННЫХ БУМАГ
ФИНАНСОВАЯ СФЕРА,РАЗМЕЩЕНИЕ ЦЕННЫХ БУМАГ
ЦЕННАЯ БУМАГА,РАЗМЕЩЕНИЕ ЦЕННЫХ БУМАГ
ОБОРОНА ГОСУДАРСТВА,СУХОПУТНЫЕ ВОЙСКА
ВОЕННАЯ СЛУЖБА,СУХОПУТНЫЕ ВОЙСКА
ИСКУССТВО,РУССКИЙ ШАНСОН
МУЗЫКАЛЬНОЕ ИСКУССТВО,РУССКИЙ ШАНСОН
АНТРОПОЛОГИЯ,СААМЫ
КОМПЬЮТЕР,ТЕРМИНАЛ (УСТРОЙСТВО)
МОДА,КЛЕШ (ПОКРОЙ)
ОДЕЖДА,КЛЕШ (ПОКРОЙ)
ГЕОЛОГИЧЕСКИЕ НАУКИ,МАЛАХИТ
ДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,МАЛАХИТ
МОДА,"НОШЕНИЕ ОДЕЖДЫ, ОБУВИ"
ОДЕЖДА,"НОШЕНИЕ ОДЕЖДЫ, ОБУВИ"
ИСКУССТВО,АККОРДЕОН
МУЗЫКАЛЬНОЕ ИСКУССТВО,АККОРДЕОН
НАУКИ О ЗЕМЛЕ,ГЕОГРАФИЧЕСКАЯ КАРТА
ГЕОЛОГИЧЕСКИЕ НАУКИ,ГЕОГРАФИЧЕСКАЯ КАРТА
ГЕОГРАФИЧЕСКИЕ НАУКИ,ГЕОГРАФИЧЕСКАЯ КАРТА
ИСКУССТВО,ИКОНА
РЕЛИГИЯ,ИКОНА
ИЗОБРАЗИТЕЛЬНОЕ ИСКУССТВО,ИКОНА
ХРИСТИАНСТВО,ИКОНА
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,НАДЗОРНЫЙ ОРГАН
"ЧУВСТВО, ЭМОЦИЯ","ВКУС, ОЩУЩЕНИЕ НА ЯЗЫКЕ"
СУДОХОДСТВО,ЛИВОРНО
ОКЕАНОЛОГИЯ,МОРСКОЕ ДНО
АВИАЦИЯ (СФЕРА ДЕЯТЕЛЬНОСТИ),БЫКОВО
ПСИХОЛОГИЧЕСКИЕ НАУКИ,"ПРОВИНЦИАЛЬНЫЙ, МЕСТЕЧКОВЫЙ"
"ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ","ПРОВИНЦИАЛЬНЫЙ, МЕСТЕЧКОВЫЙ"
ЧЕРТА ХАРАКТЕРА,"ПРОВИНЦИАЛЬНЫЙ, МЕСТЕЧКОВЫЙ"
ИЗДАТЕЛЬСКО-ПОЛИГРАФИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ГЛАВНЫЙ РЕДАКТОР
ЭКОНОМИКА,СПОСОБ ПРИВАТИЗАЦИИ
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,СПОСОБ ПРИВАТИЗАЦИИ
АНАТОМИЯ (НАУКА),ИНСУЛИН
СУДОХОДСТВО,ЧЕЛН
ГРЕБЛЯ,ЧЕЛН
ПРАВОВАЯ СИСТЕМА,ВЫМОГАТЕЛЬ
ПРЕСТУПЛЕНИЕ,ВЫМОГАТЕЛЬ
ПРОМЫШЛЕННОСТЬ,АГЕНТСТВО
ЭКОНОМИКА,АГЕНТСТВО
ИЗМЕРЕНИЕ,САНТИМЕТР
ЭЛЕКТРОТЕХНИКА (СФЕРА ДЕЯТЕЛЬНОСТИ),КАТОД
АНТРОПОЛОГИЯ,ПАНАМЦЫ (ГРАЖДАНЕ ПАНАМЫ)
ПРИКЛАДНЫЕ НАУКИ,ИЗОБРЕТАТЕЛЬ
НАУКА,ИЗОБРЕТАТЕЛЬ
"ЧУВСТВО, ЭМОЦИЯ",ЗАВИСТЬ
ЦЕЛЕСООБРАЗНЫЙ,НЕЦЕЛЕСООБРАЗНЫЙ
НАУКА,ДОКТОР НАУК
ПРАВОВАЯ СИСТЕМА,ВЫГОВОР (ДИСЦИПЛИНАРНОЕ ВЗЫСКАНИЕ)
ТРУДОВЫЕ ОТНОШЕНИЯ,ВЫГОВОР (ДИСЦИПЛИНАРНОЕ ВЗЫСКАНИЕ)
СПОРТ,ПИРОГА
СУДОХОДСТВО,ПИРОГА
ПЛАВАНИЕ,ПИРОГА
ГРЕБЛЯ,ПИРОГА
РЕЛИГИЯ,ОРАКУЛ (ЖРЕЦ)
ПРАВОВАЯ СИСТЕМА,"ЛИЦО, ОТБЫВАЮЩЕЕ ЛИШЕНИЕ СВОБОДЫ"
ПРЕСТУПЛЕНИЕ,"ЛИЦО, ОТБЫВАЮЩЕЕ ЛИШЕНИЕ СВОБОДЫ"
ПРАВООХРАНИТЕЛЬНАЯ ДЕЯТЕЛЬНОСТЬ,"ЛИЦО, ОТБЫВАЮЩЕЕ ЛИШЕНИЕ СВОБОДЫ"
УГОЛОВНОЕ НАКАЗАНИЕ,"ЛИЦО, ОТБЫВАЮЩЕЕ ЛИШЕНИЕ СВОБОДЫ"
ПРОМЫШЛЕННОСТЬ,РАЗМАЗАТЬ ПО ПОВЕРХНОСТИ
ИЗМЕРЕНИЕ,ЯНВАРЬ
"ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ",ЯНВАРЬ
МЕДИЦИНА,ЭКЗЕМА
ФИЗИОЛОГИЧЕСКАЯ НАУКА,ЭКЗЕМА
ТУРИЗМ,БРОДЯЖНИЧЕСТВО
ИСКУССТВО,АКТЕРСКАЯ РОЛЬ
МЕДИЦИНА,ЗАПРЕЩЕННЫЙ ПРЕПАРАТ
ПРОМЫШЛЕННОСТЬ,ЗАПРЕЩЕННЫЙ ПРЕПАРАТ
ЭКОНОМИКА,ЗАПРЕЩЕННЫЙ ПРЕПАРАТ
ФАРМАКОЛОГИЯ,ЗАПРЕЩЕННЫЙ ПРЕПАРАТ
ЭКОНОМИКА,МЕЖБАНКОВСКИЕ ОТНОШЕНИЯ
БАНКОВСКАЯ СИСТЕМА,МЕЖБАНКОВСКИЕ ОТНОШЕНИЯ
ФИНАНСОВАЯ СФЕРА,МЕЖБАНКОВСКИЕ ОТНОШЕНИЯ
ОТДЫХ,НУМИЗМАТ
НУМИЗМАТИКА,НУМИЗМАТ
МЕДИЦИНА,СОК РАСТЕНИЯ
БИОЛОГИЯ,СОК РАСТЕНИЯ
ФАРМАКОЛОГИЯ,СОК РАСТЕНИЯ
ФИЗИОЛОГИЧЕСКАЯ НАУКА,СОК РАСТЕНИЯ
ПРОМЫШЛЕННОСТЬ,ТЕПЛИЦА
СЕЛЬСКОЕ ХОЗЯЙСТВО,ТЕПЛИЦА
ПСИХОЛОГИЧЕСКИЕ НАУКИ,ДИПЛОМАТ (ЧЕЛОВЕК ПО ХАРАКТЕРУ)
ЧЕРТА ХАРАКТЕРА,ДИПЛОМАТ (ЧЕЛОВЕК ПО ХАРАКТЕРУ)
ХОЛОДНЫЙ ПО ЦВЕТУ,ТЕПЛЫЙ ПО ЦВЕТУ
"ЦВЕТ, ОКРАСКА",ТЕПЛЫЙ ПО ЦВЕТУ
"ЧУВСТВО, ЭМОЦИЯ",ВЫПУТАТЬСЯ ИЗ ПРОБЛЕМ
ПРАВОВАЯ СИСТЕМА,УВОЛЬНЕНИЕ ПО СОБСТВЕННОМУ ЖЕЛАНИЮ
ТРУДОВЫЕ ОТНОШЕНИЯ,УВОЛЬНЕНИЕ ПО СОБСТВЕННОМУ ЖЕЛАНИЮ
ПРОМЫШЛЕННОСТЬ,МОЛОЧНАЯ ПРОДУКЦИЯ
ЭКОНОМИКА,МОЛОЧНАЯ ПРОДУКЦИЯ
ИСКУССТВО,ИКОНОПИСЬ
ЖИВОПИСЬ (ИСКУССТВО),ИКОНОПИСЬ
КУЛИНАРНОЕ ИСКУССТВО,ЗАПИТЬ СЪЕДЕННОЕ
ОТДЫХ,КИНОФЕСТИВАЛЬ
ПРОМЫШЛЕННОСТЬ,"НАСЛОИТЬСЯ, НАПЛАСТОВАТЬСЯ"
КУЛИНАРНОЕ ИСКУССТВО,ПАРОВОЕ БЛЮДО
СОЦИАЛЬНАЯ ЗАЩИТА,"БЕДНЯК, НЕИМУЩИЙ ЧЕЛОВЕК"
СФЕРА ОБРАЗОВАНИЯ,УЧЕНИК УЧЕБНОГО ЗАВЕДЕНИЯ
ЭКОНОМИКА,ВЗЯТКА
ФИЛОЛОГИЯ,ВЗЯТКА
ДЕНЕЖНАЯ НАЛИЧНОСТЬ,ВЗЯТКА
ФИНАНСОВАЯ СФЕРА,ВЗЯТКА
ЭКОНОМИКА,БЕЛЫЙ ХЛЕБ
"ЧУВСТВО, ЭМОЦИЯ",САМОСОХРАНЕНИЕ
ЭЛЕКТРОТЕХНИКА (СФЕРА ДЕЯТЕЛЬНОСТИ),ЭЛЕКТРОВАКУУМНЫЙ ПРИБОР
ФИЛОСОФСКИЕ НАУКИ,МАРКСИЗМ
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,МАРКСИЗМ
ПОЛИТИЧЕСКАЯ ПАРТИЯ,МАРКСИЗМ
СФЕРА ОБРАЗОВАНИЯ,ПРАКТИКАНТ
МЕДИЦИНА,ВОСПАЛЕНИЕ (БОЛЕЗНЕННЫЙ ПРОЦЕСС)
ФИЗИОЛОГИЧЕСКАЯ НАУКА,ВОСПАЛЕНИЕ (БОЛЕЗНЕННЫЙ ПРОЦЕСС)
ИСКУССТВО,СВЯТОЧНАЯ КОЛЯДКА
МУЗЫКАЛЬНОЕ ИСКУССТВО,СВЯТОЧНАЯ КОЛЯДКА
ПРОМЫШЛЕННОСТЬ,ОБЛИВАНИЕ (ПРОЦЕДУРА)
ПРОМЫШЛЕННОСТЬ,ГРАДОСТРОИТЕЛЬСТВО
ЭКОНОМИКА,ГРАДОСТРОИТЕЛЬСТВО
АРХИТЕКТУРА,ГРАДОСТРОИТЕЛЬСТВО
СТРОИТЕЛЬСТВО (ОТРАСЛЬ),ГРАДОСТРОИТЕЛЬСТВО
"ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ","КОПАТЬСЯ, КАНИТЕЛИТЬСЯ"
УХОД ЗА ТЕЛОМ,ШАМПУНЬ
СПОРТ,КОЛЕСО (АКРОБАТИЧЕСКИЙ ТРЮК)
МЕДИЦИНА,КОЛЕСО (АКРОБАТИЧЕСКИЙ ТРЮК)
НАУКИ О ЗЕМЛЕ,АЗИМУТ
ГЕОЛОГИЧЕСКИЕ НАУКИ,АЗИМУТ
ГЕОГРАФИЧЕСКИЕ НАУКИ,АЗИМУТ
ЭКОНОМИКА,СТРАХОВАЯ СУММА
СТРАХОВАНИЕ,СТРАХОВАЯ СУММА
ФИЛОЛОГИЯ,СТРАХОВАЯ СУММА
ДЕНЕЖНАЯ НАЛИЧНОСТЬ,СТРАХОВАЯ СУММА
ФИНАНСОВАЯ СФЕРА,СТРАХОВАЯ СУММА
БИОЛОГИЯ,РЕПЧАТЫЙ ЛУК
СЕЛЬСКОЕ ХОЗЯЙСТВО,РЕПЧАТЫЙ ЛУК
БОТАНИКА,РЕПЧАТЫЙ ЛУК
ПРОМЫШЛЕННОСТЬ,УГОЛЬНЫЙ БАССЕЙН
ГЕОЛОГИЧЕСКИЕ НАУКИ,УГОЛЬНЫЙ БАССЕЙН
ЭНЕРГЕТИКА (СФЕРА ДЕЯТЕЛЬНОСТИ),УГОЛЬНЫЙ БАССЕЙН
ДОБЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ,УГОЛЬНЫЙ БАССЕЙН
РЕЛИГИЯ,ЦЕРКОВНАЯ ШКОЛА
ПРОМЫШЛЕННОСТЬ,ПИТЕЙНОЕ ЗАВЕДЕНИЕ
ЭКОНОМИКА,ПИТЕЙНОЕ ЗАВЕДЕНИЕ
ОБЩЕСТВЕННОЕ ПИТАНИЕ,ПИТЕЙНОЕ ЗАВЕДЕНИЕ
ПРОМЫШЛЕННОСТЬ,АВТОВОКЗАЛ
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,АВТОВОКЗАЛ
ПАССАЖИРСКИЙ ТРАНСПОРТ,АВТОВОКЗАЛ
НАЛОГОВАЯ СИСТЕМА,НАЛОГ НА ДОХОДЫ ФИЗИЧЕСКИХ ЛИЦ
ДЕНЕЖНАЯ НАЛИЧНОСТЬ,НАЛОГ НА ДОХОДЫ ФИЗИЧЕСКИХ ЛИЦ
ФИНАНСОВАЯ СФЕРА,НАЛОГ НА ДОХОДЫ ФИЗИЧЕСКИХ ЛИЦ
ЭКОНОМИКА,НАЛОГ НА ДОХОДЫ ФИЗИЧЕСКИХ ЛИЦ
ПРОМЫШЛЕННОСТЬ,ТУРАГЕНТ
ТУРИЗМ,ТУРАГЕНТ
ЭКОНОМИКА,ТУРАГЕНТ
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,АВТОКАТАФАЛК
ФИЛОЛОГИЯ,"ВЫДЕРЖКА ИЗ ТЕКСТА, ДОКУМЕНТА"
ОБОРОНА ГОСУДАРСТВА,РЕВОЛЬВЕР
ФИЛОЛОГИЯ,"ПИСЬМЕННОСТЬ, СИСТЕМА ПИСЬМА"
РЕЛИГИЯ,ПРОТЕСТАНТСКАЯ ЦЕРКОВЬ
ХРИСТИАНСТВО,ПРОТЕСТАНТСКАЯ ЦЕРКОВЬ
ПРОТЕСТАНТИЗМ,ПРОТЕСТАНТСКАЯ ЦЕРКОВЬ
ПРОМЫШЛЕННОСТЬ,КИСЕЛЬ
ЭКОНОМИКА,КИСЕЛЬ
ПРОМЫШЛЕННОСТЬ,БАР (ПИТЕЙНОЕ ЗАВЕДЕНИЕ)
ЭКОНОМИКА,БАР (ПИТЕЙНОЕ ЗАВЕДЕНИЕ)
ОБЩЕСТВЕННОЕ ПИТАНИЕ,БАР (ПИТЕЙНОЕ ЗАВЕДЕНИЕ)
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ПАРТИЯ ЗЕЛЕНЫХ
ЭКОЛОГИЧЕСКАЯ НАУКА,ПАРТИЯ ЗЕЛЕНЫХ
ПОЛИТИЧЕСКАЯ ПАРТИЯ,ПАРТИЯ ЗЕЛЕНЫХ
ЭКОНОМИКА,ДОМ РЕБЕНКА
СОЦИАЛЬНАЯ ЗАЩИТА,ДОМ РЕБЕНКА
ПРОМЫШЛЕННОСТЬ,ТВЕРДОЕ ТОПЛИВО
ЭНЕРГЕТИКА (СФЕРА ДЕЯТЕЛЬНОСТИ),ТВЕРДОЕ ТОПЛИВО
ФИЛОЛОГИЯ,МОКШАНСКИЙ ЯЗЫК
СФЕРА ОБРАЗОВАНИЯ,УЧЕБНЫЕ ЗАНЯТИЯ
ИГРА (РАЗВЛЕЧЕНИЕ),ПЕЙНТБОЛ
СПОРТ,ПЕЙНТБОЛ
БИОЛОГИЯ,ПОДЪЕМ СТОПЫ
ЗООЛОГИЯ,ПОДЪЕМ СТОПЫ
ПРАВОВАЯ СИСТЕМА,ВЫМОГАТЕЛЬСТВО
ПРЕСТУПЛЕНИЕ,ВЫМОГАТЕЛЬСТВО
ЭКОНОМИКА,ВЛОЖЕНИЕ ДЕНЕЖНЫХ СРЕДСТВ
ДЕНЕЖНАЯ НАЛИЧНОСТЬ,ВЛОЖЕНИЕ ДЕНЕЖНЫХ СРЕДСТВ
ФИНАНСОВАЯ СФЕРА,ВЛОЖЕНИЕ ДЕНЕЖНЫХ СРЕДСТВ
ОТДЫХ,ВОДНЫЕ АТТРАКЦИОНЫ
ФИЛОЛОГИЯ,ВЫБОРНАЯ ДОКУМЕНТАЦИЯ
ВЫБОРЫ,ВЫБОРНАЯ ДОКУМЕНТАЦИЯ
БИОЛОГИЯ,ВОЛК (ЖИВОТНОЕ)
ЗООЛОГИЯ,ВОЛК (ЖИВОТНОЕ)
ОКЕАНОЛОГИЯ,БОЛЬШАЯ КУРИЛЬСКАЯ ГРЯДА
МЕДИЦИНА,ПРОТЕЗНО-ОРТОПЕДИЧЕСКАЯ ПОМОЩЬ
АВАРИЯ,ОТКАЗ ТЕХНИКИ
ПРОМЫШЛЕННОСТЬ,КАПИТАЛЬНЫЙ РЕМОНТ
СТРОИТЕЛЬСТВО (ОТРАСЛЬ),КАПИТАЛЬНЫЙ РЕМОНТ
ЭКОНОМИКА,ФИНАНСОВОЕ ОБЯЗАТЕЛЬСТВО
ФИЛОЛОГИЯ,ФИНАНСОВОЕ ОБЯЗАТЕЛЬСТВО
ФИНАНСОВАЯ СФЕРА,ФИНАНСОВОЕ ОБЯЗАТЕЛЬСТВО
ПРАВОВАЯ СИСТЕМА,ПАРИТЕТ (РАВНОПРАВИЕ СТОРОН)
ПРОМЫШЛЕННОСТЬ,ШТАМП ДЛЯ ИЗГОТОВЛЕНИЯ
СОЦИАЛЬНАЯ ЗАЩИТА,ИНВАЛИД
ПСИХОЛОГИЧЕСКИЕ НАУКИ,"ЗДРАВЫЙ, ТРЕЗВЫЙ"
ЧЕРТА ХАРАКТЕРА,"ЗДРАВЫЙ, ТРЕЗВЫЙ"
СПОРТ,ЛЕГКОАТЛЕТ
ЛЕГКАЯ АТЛЕТИКА,ЛЕГКОАТЛЕТ
БИОЛОГИЯ,ЧЕРЕПАХА
ЗООЛОГИЯ,ЧЕРЕПАХА
НЕОПЫТНЫЙ,"ОПЫТНЫЙ, ОБЛАДАЮЩИЙ ОПЫТОМ"
ОКЕАНОЛОГИЯ,ФОЛКЛЕНДСКИЕ ОСТРОВА
СУДОХОДСТВО,КАЮТА
ЛЕСНОЕ ХОЗЯЙСТВО,ЛЕСОХОЗЯЙСТВЕННАЯ ТЕХНИКА
ФИЛОЛОГИЯ,ОПИСАНИЕ (ТЕКСТ)
"ЦВЕТ, ОКРАСКА",ГРАНАТОВЫЙ ЦВЕТ
ПРОМЫШЛЕННОСТЬ,КРЕКИНГ
МОДА,МУНДИР
ОДЕЖДА,МУНДИР
"ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ",ТРАТА ВРЕМЕНИ
ЭКОНОМИКА,ДОХОД
ФИНАНСОВАЯ СФЕРА,ДОХОД
"ЧЕТКИЙ, ЧЕТКО ОЧЕРЧЕННЫЙ","НЕЧЕТКИЙ, НЕОТЧЕТЛИВЫЙ"
"НЕРЕАЛЬНЫЙ, НЕСУЩЕСТВУЮЩИЙ",РЕАЛЬНО СУЩЕСТВУЮЩИЙ
РЕЛИГИЯ,ОТПЕВАНИЕ
ХРИСТИАНСТВО,ОТПЕВАНИЕ
БИОЛОГИЯ,ТУШКА ЖИВОТНОГО
ЗООЛОГИЯ,ТУШКА ЖИВОТНОГО
ИЗОБРАЗИТЕЛЬНОЕ ИСКУССТВО,ОРНАМЕНТ
БИОЛОГИЯ,ВЕТКА РАСТЕНИЯ
БОТАНИКА,ВЕТКА РАСТЕНИЯ
ОБОРОНА ГОСУДАРСТВА,ХОЛОСТОЙ ЗАРЯД
ПОЛИТИЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,ГЕНЕРАЛ-ГУБЕРНАТОР
ПРОМЫШЛЕННОСТЬ,ОПТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ
МАШИНОСТРОЕНИЕ,ОПТИЧЕСКАЯ ПРОМЫШЛЕННОСТЬ
ТРАНСПОРТНАЯ СФЕРА,ПИЛОТИРУЕМЫЙ ЛЕТАТЕЛЬНЫЙ АППАРАТ
ИЗМЕРЕНИЕ,ЛЕТНИЙ МЕСЯЦ
"ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ",ЛЕТНИЙ МЕСЯЦ
СУДОХОДСТВО,ЛЮБЕК
БИОЛОГИЯ,СОЛЬПУГА
ЗООЛОГИЯ,СОЛЬПУГА
ПРОМЫШЛЕННОСТЬ,АВТОРЕМОНТНОЕ ПРЕДПРИЯТИЕ
АВТОМОБИЛЬНЫЙ ТРАНСПОРТ,АВТОРЕМОНТНОЕ ПРЕДПРИЯТИЕ
ОТДЫХ,КАЛАМБУР
ПРОМЫШЛЕННОСТЬ,ПОВРЕМЕННАЯ ОПЛАТА ТРУДА
ПРАВОВАЯ СИСТЕМА,ПОВРЕМЕННАЯ ОПЛАТА ТРУДА
ЭКОНОМИКА,ПОВРЕМЕННАЯ ОПЛАТА ТРУДА
ФИЛОЛОГИЯ,ПОВРЕМЕННАЯ ОПЛАТА ТРУДА
ДЕНЕЖНАЯ НАЛИЧНОСТЬ,ПОВРЕМЕННАЯ ОПЛАТА ТРУДА
ФИНАНСОВАЯ СФЕРА,ПОВРЕМЕННАЯ ОПЛАТА ТРУДА
ТРУДОВЫЕ ОТНОШЕНИЯ,ПОВРЕМЕННАЯ ОПЛАТА ТРУДА
ЭКОНОМИКА,"ШЕЛУХА (ОБОЛОЧКА НЕКОТОРЫХ ПЛОДОВ, ОВОЩЕЙ, КОЖУРА СЕМЯН)"
КОММУНАЛЬНОЕ ХОЗЯЙСТВО,"ШЕЛУХА (ОБОЛОЧКА НЕКОТОРЫХ ПЛОДОВ, ОВОЩЕЙ, КОЖУРА СЕМЯН)"
ПРАВОВАЯ СИСТЕМА,НАЗНАЧЕНИЕ НА ДОЛЖНОСТЬ
ТРУДОВЫЕ ОТНОШЕНИЯ,НАЗНАЧЕНИЕ НА ДОЛЖНОСТЬ
БИОЛОГИЯ,КИПАРИС
БОТАНИКА,КИПАРИС
ИСКУССТВО,РОК-МУЗЫКА
МУЗЫКАЛЬНОЕ ИСКУССТВО,РОК-МУЗЫКА
ДЕЛОПРОИЗВОДСТВО,ПИСЬМЕННЫЕ ПРИНАДЛЕЖНОСТИ
СПОРТ,АЛЬПИНИСТСКОЕ СНАРЯЖЕНИЕ
АЛЬПИНИЗМ,АЛЬПИНИСТСКОЕ СНАРЯЖЕНИЕ
"ВРЕМЯ, ПРОДОЛЖИТЕЛЬНОСТЬ","ВЕК, СТОЛЕТИЕ"
ПРОМЫШЛЕННОСТЬ,КРАСНОЕ ДЕРЕВО
ЭКОНОМИКА,КРАСНОЕ ДЕРЕВО
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,СТАТИСТИЧЕСКАЯ СЛУЖБА
ИЗМЕРЕНИЕ,ДОЗАТОР (УСТРОЙСТВО)
СУДОХОДСТВО,ПАРУС
ФИЛОЛОГИЯ,АРАБСКИЙ ЯЗЫК
ПРОМЫШЛЕННОСТЬ,"ИЗБА, РУБЛЕНЫЙ ДОМ"
СЕЛЬСКОЕ ХОЗЯЙСТВО,"ИЗБА, РУБЛЕНЫЙ ДОМ"
ОБОРОНА ГОСУДАРСТВА,ОХРАНЕНИЕ  (ВОИНСКОЕ ПОДРАЗДЕЛЕНИЕ)
ВОЕННАЯ СЛУЖБА,ОХРАНЕНИЕ  (ВОИНСКОЕ ПОДРАЗДЕЛЕНИЕ)
АНТРОПОЛОГИЯ,СОМАЛИЙЦЫ
ФИЛОЛОГИЯ,ПРОЦЕССУАЛЬНЫЙ ДОКУМЕНТ
ГОСУДАРСТВЕННАЯ УПРАВЛЕНЧЕСКАЯ ДЕЯТЕЛЬНОСТЬ,СИЛОВАЯ СЛУЖБА
ПОЛОВАЯ ЖИЗНЬ,"ВОЖДЕЛЕТЬ, ИСПЫТЫВАТЬ ЧУВСТВЕННОЕ ВЛЕЧЕНИЕ"
"ЧУВСТВО, ЭМОЦИЯ","ВОЖДЕЛЕТЬ, ИСПЫТЫВАТЬ ЧУВСТВЕННОЕ ВЛЕЧЕНИЕ"
ПСИХОЛОГИЧЕСКИЕ НАУКИ,"ШУТ, ПАЯЦ"
ЧЕРТА ХАРАКТЕРА,"ШУТ, ПАЯЦ"
"ЧУВСТВО, ЭМОЦИЯ","ПРЕКЛОНЕНИЕ, ПОКЛОНЕНИЕ"
