child_id,parent_id
ТОРМОЗИТЬ (МЕШАТЬ),ЗАМЕДЛИТЬ
ИСКЛЮЧИТЕЛЬНАЯ ЭКОНОМИЧЕСКАЯ ЗОНА,ЭКОНОМИЧЕСКАЯ ЗОНА
ЗОНА ЛЬГОТНОГО НАЛОГООБЛОЖЕНИЯ,ЭКОНОМИЧЕСКАЯ ЗОНА
ЗОНА ЕВРО,ЭКОНОМИЧЕСКАЯ ЗОНА
ПЕРЕДНИЙ ПРИВОД,ПРИВОД АВТОМОБИЛЯ
ПОЛНЫЙ ПРИВОД,ПРИВОД АВТОМОБИЛЯ
ЗАДНИЙ ПРИВОД,ПРИВОД АВТОМОБИЛЯ
"ПОДРАБОТКА, ДОПОЛНИТЕЛЬНАЯ РАБОТА","ЗАРАБОТАТЬ (ПРИОБРЕСТИ РАБОТОЙ, ТРУДОМ)"
КОДИФИКАЦИЯ,КЛАССИФИЦИРОВАТЬ
ВОИНСКАЯ ОБЯЗАННОСТЬ,ОБЯЗАННОСТИ ГРАЖДАН
ПОВИННОСТЬ,ОБЯЗАННОСТИ ГРАЖДАН
СТАКАН (СОСУД),СТЕКЛЯННАЯ ПОСУДА
РЮМКА (ПОСУДА),СТЕКЛЯННАЯ ПОСУДА
МИСКА,ТАЗ (СОСУД)
БАННАЯ ШАЙКА,ТАЗ (СОСУД)
ЭЛЕКТРОННЫЙ КОШЕЛЕК,ЭЛЕКТРОННЫЕ ДЕНЬГИ
МЕТИЛ,ХИМИЧЕСКИЙ РАДИКАЛ
ОНИКС,АГАТ
РОМАНТИЧНЫЙ,ВОСТОРЖЕННЫЙ
УБОРОЧНЫЕ РАБОТЫ,"СОБРАТЬ (СНЯТЬ, СОРВАТЬ)"
СБОР ГРИБОВ,"СОБРАТЬ (СНЯТЬ, СОРВАТЬ)"
ОБОБРАТЬ (СОБРАТЬ С ЧЕГО-Н.),"СОБРАТЬ (СНЯТЬ, СОРВАТЬ)"
СЛОНЕНОК,СЛОН (ЖИВОТНОЕ)
СЛОНИХА,СЛОН (ЖИВОТНОЕ)
РЕТРАНСЛЯЦИЯ,ТЕЛЕРАДИОТРАНСЛЯЦИЯ
МАРКСИЗМ,МАТЕРИАЛИЗМ
ИНДУЛЬГЕНЦИЯ,ОТПУЩЕНИЕ ГРЕХОВ
"НАГРЕТЬ, ПОВЫСИТЬ ТЕМПЕРАТУРУ",ПОВЫСИТЬ (УВЕЛИЧИТЬ)
"ЗАВЫСИТЬ, ЧРЕЗМЕРНО ПОВЫСИТЬ",ПОВЫСИТЬ (УВЕЛИЧИТЬ)
ВЗВИНТИТЬ (РЕЗКО ПОВЫСИТЬ),ПОВЫСИТЬ (УВЕЛИЧИТЬ)
ЦВЕТНАЯ КАПУСТА,КАПУСТНАЯ КУЛЬТУРА
БРОККОЛИ,КАПУСТНАЯ КУЛЬТУРА
КОЧАННАЯ КАПУСТА,КАПУСТНАЯ КУЛЬТУРА
ЖЕЛЕЗОБЕТОН,СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ
БИТУМ,СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ
КРОВЕЛЬНЫЙ МАТЕРИАЛ,СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ
ОТДЕЛОЧНЫЙ МАТЕРИАЛ,СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ
СТРОИТЕЛЬНЫЙ ГИПС,СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ
СТРОИТЕЛЬНАЯ КЕРАМИКА,СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ
СТРОИТЕЛЬНЫЙ РАСТВОР,СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ
МАСТИКА (СТРОИТЕЛЬНЫЙ МАТЕРИАЛ),СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ
СТЕНОВЫЕ МАТЕРИАЛЫ,СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ
СТРОИТЕЛЬНОЕ СТЕКЛО,СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ
НЕРУДНЫЕ СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ,СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ
АСФАЛЬТОБЕТОН,СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ
СТРОИТЕЛЬНЫЙ БЛОК,СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ
ГИПСОКАРТОН,СТРОИТЕЛЬНЫЕ МАТЕРИАЛЫ
ЛИВЕНЬ,ЛИВНЕВЫЕ ОСАДКИ
"ЦЕЛОВАТЬСЯ, ЦЕЛОВАТЬ ДРУГ ДРУГА",ЦЕЛОВАТЬ
РЕСТАЙЛИНГ БРЕНДА,РЕБРЕНДИНГ
НАВИГАЦИОННЫЙ ПЕРИОД,СЕЗОН РАБОТ
СЕКТОР ГАЗА,ОККУПИРОВАННАЯ ТЕРРИТОРИЯ
ЛЕКАРСТВЕННОЕ РАСТИТЕЛЬНОЕ СЫРЬЕ,ФАРМАЦЕВТИЧЕСКОЕ СЫРЬЕ
ФАРМАЦЕВТИЧЕСКАЯ СУБСТАНЦИЯ,ФАРМАЦЕВТИЧЕСКОЕ СЫРЬЕ
МАСЛОСЕМЯ,СЕМЯ РАСТЕНИЯ
ЗЕРНА МАКА,СЕМЯ РАСТЕНИЯ
ПОСЕВНОЙ МАТЕРИАЛ,СЕМЯ РАСТЕНИЯ
ЗАТОПТАТЬ В ДАВКЕ,"ДАВИТЬ, ЗАДАВИТЬ"
ДЕПУТАТ,ЗАКОНОДАТЕЛЬ
ДЕПУТАТ ГОСУДАРСТВЕННОЙ ДУМЫ,ЗАКОНОДАТЕЛЬ
СЕНАТОР,ЗАКОНОДАТЕЛЬ
КОНГРЕССМЕН,ЗАКОНОДАТЕЛЬ
ВЕЧНЫЙ ОГОНЬ,МЕМОРИАЛЬНАЯ СТЕЛА
МЕМОРИАЛЬНАЯ ДОСКА,МЕМОРИАЛЬНАЯ СТЕЛА
КУРГАННЫЙ МОГИЛЬНИК,ХОЛМ (ВОЗВЫШЕННОСТЬ)
КИНОЖУРНАЛ,КИНОФИЛЬМ
КИНОКОМЕДИЯ,КИНОФИЛЬМ
КИНОВЕРСИЯ,КИНОФИЛЬМ
НЕМОЙ ФИЛЬМ,КИНОФИЛЬМ
ЧАСОВАЯ СТРЕЛКА,СТРЕЛКА НА ЧАСАХ
СЕКУНДНАЯ СТРЕЛКА,СТРЕЛКА НА ЧАСАХ
ДРОБНОЕ ЧИСЛО,РАЦИОНАЛЬНОЕ ЧИСЛО
ЦЕЛОЕ ЧИСЛО,РАЦИОНАЛЬНОЕ ЧИСЛО
КСЕРОКС,ФОТОКОПИРОВАЛЬНАЯ АППАРАТУРА
ПОДЛЕЖАЩЕЕ,ЧЛЕН ПРЕДЛОЖЕНИЯ
ДОПОЛНЕНИЕ (ЧЛЕН ПРЕДЛОЖЕНИЯ),ЧЛЕН ПРЕДЛОЖЕНИЯ
ОПРЕДЕЛЕНИЕ (ЧЛЕН ПРЕДЛОЖЕНИЯ),ЧЛЕН ПРЕДЛОЖЕНИЯ
ОБСТОЯТЕЛЬСТВО (ЧЛЕН ПРЕДЛОЖЕНИЯ),ЧЛЕН ПРЕДЛОЖЕНИЯ
ЖЕЛЕЗНОДОРОЖНАЯ ЦИСТЕРНА,ЦИСТЕРНА
АВТОМОБИЛЬНАЯ ЦИСТЕРНА,ЦИСТЕРНА
СУПРУЖЕСТВО,БЛИЗКИЕ ОТНОШЕНИЯ
ПОЛОВАЯ ЖИЗНЬ,БЛИЗКИЕ ОТНОШЕНИЯ
ДРУЖБА,БЛИЗКИЕ ОТНОШЕНИЯ
РОМАН (ЛЮБОВНЫЕ ОТНОШЕНИЯ),БЛИЗКИЕ ОТНОШЕНИЯ
ТОВАРИЩЕСКИЕ ОТНОШЕНИЯ,БЛИЗКИЕ ОТНОШЕНИЯ
ЗЯБЬ,ПАХОТНАЯ ЗЕМЛЯ
БИОЛОГИЧЕСКИЙ СИМБИОЗ,СИМБИОЗ
МАВЗОЛЕЙ,ГРОБНИЦА
САРКОФАГ (МАССИВНЫЙ ГРОБ ИЛИ ГРОБНИЦА),ГРОБНИЦА
СПОРТИВНЫЙ ЛЕГИОНЕР,ПРОФЕССИОНАЛЬНЫЙ СПОРТСМЕН
НЕФТЬ,УГЛЕВОДОРОД
НЕФТЕПРОДУКТ,УГЛЕВОДОРОД
ПРИРОДНЫЙ ГАЗ,УГЛЕВОДОРОД
БИТУМ,УГЛЕВОДОРОД
ХЛАДОН,УГЛЕВОДОРОД
МЕТАН,УГЛЕВОДОРОД
ЭТАН,УГЛЕВОДОРОД
КОРДНАЯ НИТЬ,НИТЬ (ПРЕДМЕТ)
ПРОВОЛОКА,НИТЬ (ПРЕДМЕТ)
ВОЛОКНО (НИТЬ),НИТЬ (ПРЕДМЕТ)
ВОЛОС,НИТЬ (ПРЕДМЕТ)
РЕЗИНКА (ТЕСЕМКА ИЛИ НИТКА),НИТЬ (ПРЕДМЕТ)
РЫБОЛОВНАЯ ЛЕСКА,НИТЬ (ПРЕДМЕТ)
ПРУЖИНА,НИТЬ (ПРЕДМЕТ)
СТРУНА МУЗЫКАЛЬНОГО ИНСТРУМЕНТА,НИТЬ (ПРЕДМЕТ)
СТРУНА (ТУГО НАТЯН. НИТЬ),НИТЬ (ПРЕДМЕТ)
"ВОЛОСОК (ТОНКАЯ ПРУЖИНА, НИТЬ ИЛИ ПРОВОЛОКА)",НИТЬ (ПРЕДМЕТ)
ТЕКСТИЛЬНАЯ НИТЬ,НИТЬ (ПРЕДМЕТ)
МИШУРА (НИТИ),НИТЬ (ПРЕДМЕТ)
УСИКИ РАСТЕНИЙ,НИТЬ (ПРЕДМЕТ)
ИЖДИВЕНИЕ,МАТЕРИАЛЬНОЕ ОБЕСПЕЧЕНИЕ ГРАЖДАН
ГРАЦИОЗНЫЙ,СТРОЙНЫЙ (ХОРОШО СЛОЖЕННЫЙ)
НЕБРОСКИЙ (НЕПРИМЕТНЫЙ),НЕВИДНЫЙ (МАЛОЗНАЧИТЕЛЬНЫЙ)
КОСВЕННЫЙ НАЛОГ,НАЛОГ
ПЛАТА ЗА ПРИРОДНЫЕ РЕСУРСЫ,НАЛОГ
НАЛОГ НА БИЗНЕС,НАЛОГ
ПРЯМОЙ НАЛОГ,НАЛОГ
ФАРМАЦЕВТИЧЕСКОЕ СЫРЬЕ,СЫРЬЕ
ПОЛУФАБРИКАТ,СЫРЬЕ
ВТОРИЧНОЕ СЫРЬЕ,СЫРЬЕ
ХИМИЧЕСКОЕ СЫРЬЕ,СЫРЬЕ
МЕТАЛЛУРГИЧЕСКОЕ СЫРЬЕ,СЫРЬЕ
СЕЛЬСКОХОЗЯЙСТВЕННОЕ СЫРЬЕ,СЫРЬЕ
ДРЕВЕСНОЕ СЫРЬЕ,СЫРЬЕ
"МЕХ, ПУШНИНА",СЫРЬЕ
МИНЕРАЛЬНО-СЫРЬЕВАЯ ПРОДУКЦИЯ,СЫРЬЕ
КУДЕЛЬ (ВОЛОКНО),СЫРЬЕ
СЫРЬЕ ДЛЯ УДОБРЕНИЙ,СЫРЬЕ
ЦЕЛЛЮЛОЗА (СЫРЬЕ),СЫРЬЕ
АКЦИЯ,ДОЛЕВАЯ ЦЕННАЯ БУМАГА
ТРАМБОВАТЬ,УПЛОТНИТЬ (УВЕЛИЧИТЬ КОЛИЧЕСТВО В ОБЪЕМЕ)
УТРЯСТИ (УМЕНЬШИТЬ В ОБЪЕМЕ),УПЛОТНИТЬ (УВЕЛИЧИТЬ КОЛИЧЕСТВО В ОБЪЕМЕ)
СБИТЬ В ПЛОТНУЮ МАССУ,УПЛОТНИТЬ (УВЕЛИЧИТЬ КОЛИЧЕСТВО В ОБЪЕМЕ)
РОССИЯНЕ,НАСЕЛЕНИЕ ГОСУДАРСТВА
УКРАИНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
АВСТРИЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
АВСТРАЛИЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
АЛБАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
БЕЛЬГИЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ВЕНГРЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ГРЕКИ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ДАТЧАНЕ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ИРЛАНДЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ИСЛАНДЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ИСПАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ИТАЛЬЯНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
МАЛЬТИЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ГОЛЛАНДЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
НОРВЕЖЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ПОЛЯКИ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ПОРТУГАЛЬЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
РУМЫНЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ФИННЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ФРАНЦУЗЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ЧЕХИ,НАСЕЛЕНИЕ ГОСУДАРСТВА
СЛОВАКИ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ШВЕЙЦАРЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ШВЕДЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
КИТАЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
АФГАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
БИРМАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ВЬЕТНАМЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ИЗРАИЛЬТЯНЕ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ИНДИЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ИОРДАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ИРАКЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ИРАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
КИПРИОТЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ЛИВАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
МОНГОЛЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
СИРИЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ФИЛИППИНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ЯПОНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
АЛЖИРЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ЕГИПТЯНЕ,НАСЕЛЕНИЕ ГОСУДАРСТВА
КАМЕРУНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ЛИВИЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
МАРОККАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ТУНИСЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
АРГЕНТИНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
БОЛИВИЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
БОЛГАРЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
БРИТАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
НЕМЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
АЗЕРБАЙДЖАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ЭСТОНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
БЕЛОРУСЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
СЕРБЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ХОРВАТЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
АРМЯНЕ,НАСЕЛЕНИЕ ГОСУДАРСТВА
МОЛДАВАНЕ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ЛИТОВЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ГРУЗИНЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ЮГОСЛАВЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ЧЕРНОГОРЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
КАНАДЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
АМЕРИКАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
БОСНИЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
БРАЗИЛЬЦЫ (НАРОД БРАЗИЛИИ),НАСЕЛЕНИЕ ГОСУДАРСТВА
ВЕНЕСУЭЛЬЦЫ (НАСЕЛЕНИЕ ВЕНЕСУЭЛЫ),НАСЕЛЕНИЕ ГОСУДАРСТВА
ГАИТЯНЕ (НАРОД ГАИТИ),НАСЕЛЕНИЕ ГОСУДАРСТВА
ДОМИНИКАНЦЫ (НАСЕЛЕНИЕ),НАСЕЛЕНИЕ ГОСУДАРСТВА
КОЛУМБИЙЦЫ (ГРАЖДАНЕ КОЛУМБИИ),НАСЕЛЕНИЕ ГОСУДАРСТВА
КОСТАРИКАНЦЫ (ГРАЖДАНЕ КОСТА-РИКИ),НАСЕЛЕНИЕ ГОСУДАРСТВА
КУБИНЦЫ (ГРАЖДАНЕ КУБЫ),НАСЕЛЕНИЕ ГОСУДАРСТВА
КУВЕЙТЦЫ (ГРАЖДАНЕ КУВЕЙТА),НАСЕЛЕНИЕ ГОСУДАРСТВА
МЕКСИКАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ЧИЛИЙЦЫ (ГРАЖДАНЕ ЧИЛИ),НАСЕЛЕНИЕ ГОСУДАРСТВА
НИКАРАГУАНЦЫ (НАСЕЛЕНИЕ НИКАРАГУА),НАСЕЛЕНИЕ ГОСУДАРСТВА
ПАНАМЦЫ (ГРАЖДАНЕ ПАНАМЫ),НАСЕЛЕНИЕ ГОСУДАРСТВА
ПАРАГВАЙЦЫ (ГРАЖДАНЕ ПАРАГВАЯ),НАСЕЛЕНИЕ ГОСУДАРСТВА
ЛАОСЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
МАКЕДОНЦЫ (НАРОД),НАСЕЛЕНИЕ ГОСУДАРСТВА
НЕПАЛЬЦЫ (НАСЕЛЕНИЕ),НАСЕЛЕНИЕ ГОСУДАРСТВА
НОВОЗЕЛАНДЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ПЕРУАНЦЫ (НАСЕЛЕНИЕ ПЕРУ),НАСЕЛЕНИЕ ГОСУДАРСТВА
ПУЭРТОРИКАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
СЛОВЕНЦЫ (НАРОД),НАСЕЛЕНИЕ ГОСУДАРСТВА
СОМАЛИЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
УРУГВАЙЦЫ (НАСЕЛЕНИЕ УРУГВАЯ),НАСЕЛЕНИЕ ГОСУДАРСТВА
ЭКВАДОРЦЫ (НАСЕЛЕНИЕ ЭКВАДОРА),НАСЕЛЕНИЕ ГОСУДАРСТВА
НИГЕРИЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ОМАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
СЕНЕГАЛЬЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
СУДАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ЛАТВИЙЦЫ (НАСЕЛЕНИЕ ЛАТВИИ),НАСЕЛЕНИЕ ГОСУДАРСТВА
СЕВЕРОКОРЕЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ЮЖНОКОРЕЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
НИГЕРИЙЦЫ (НАСЕЛЕНИЕ НИГЕРА),НАСЕЛЕНИЕ ГОСУДАРСТВА
КАЗАХСТАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
УЗБЕКИСТАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ТАДЖИКИСТАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
КЕНИЙЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ДРЕВНИЕ РИМЛЯНЕ,НАСЕЛЕНИЕ ГОСУДАРСТВА
ЮЖНОАФРИКАНЦЫ,НАСЕЛЕНИЕ ГОСУДАРСТВА
МАЛОЛЮДНЫЙ,БЕЗЛЮДНЫЙ
"НЕОБИТАЕМЫЙ, НЕНАСЕЛЕННЫЙ",БЕЗЛЮДНЫЙ
ПРЕДСКАЗАТЬ,ПРЕДВИДЕТЬ
ПРЕДУСМОТРЕТЬ,ПРЕДВИДЕТЬ
ПЫЛЕУЛАВЛИВАЮЩЕЕ ОБОРУДОВАНИЕ,ПРИЕМНИК (ВМЕСТИЛИЩЕ)
ФИЗИЧЕСКИЕ УПРАЖНЕНИЯ,"УПРАЖНЕНИЕ, ЗАДАНИЕ ДЛЯ УПРАЖНЕНИЯ"
ЗАДАЧА (УПРАЖНЕНИЕ),"УПРАЖНЕНИЕ, ЗАДАНИЕ ДЛЯ УПРАЖНЕНИЯ"
МАТЕМАТИЧЕСКИЙ ПРИМЕР,"УПРАЖНЕНИЕ, ЗАДАНИЕ ДЛЯ УПРАЖНЕНИЯ"
РЕФЕРАТ,КРАТКОЕ ИЗЛОЖЕНИЕ
АННОТАЦИЯ (КРАТКОЕ ИЗЛОЖЕНИЕ),КРАТКОЕ ИЗЛОЖЕНИЕ
ДАЙДЖЕСТ,КРАТКОЕ ИЗЛОЖЕНИЕ
КОНСПЕКТ (КРАТКОЕ ИЗЛОЖЕНИЕ),КРАТКОЕ ИЗЛОЖЕНИЕ
"ДРЯБЛЫЙ, ВЯЛЫЙ","СЛАБЫЙ, НЕТУГОЙ"
"ВООДУШЕВЛЕНИЕ, ПОДЪЕМ ДУХА",ЧУВСТВОВАТЬ (ИСПЫТЫВАТЬ ЭМОЦИИ)
ПРОЧУВСТВОВАТЬ СМЫСЛ,ЧУВСТВОВАТЬ (ИСПЫТЫВАТЬ ЭМОЦИИ)
НАЧАЛЬНЫЕ КЛАССЫ,КЛАСС УЧЕНИКОВ
СТАРШИЕ КЛАССЫ,КЛАСС УЧЕНИКОВ
ДИЗАЙН (ВНЕШНИЙ ВИД),ОФОРМЛЕНИЕ (ВНЕШНИЙ ВИД)
АВИАРЕЙС,РЕЙС
СОЦИАЛЬНАЯ ОБЩНОСТЬ,СОЦИАЛЬНЫЕ ИНСТИТУТЫ
КАШАЛОТ,КИТ
БЕЗОБЛАЧНАЯ ПОГОДА,СУХАЯ ПОГОДА
СКВАЖИНА В ГРУНТЕ,ОТВЕРСТИЕ
ДЫРА (ДЕФЕКТ),ОТВЕРСТИЕ
"ЩЕЛЬ, ЩЕЛЕВИДНОЕ ОТВЕРСТИЕ",ОТВЕРСТИЕ
УСТЬЕ (ВЫХОДНОЕ ОТВЕРСТИЕ),ОТВЕРСТИЕ
ЛАЗ (ОТВЕРСТИЕ),ОТВЕРСТИЕ
НОЗДРЯ,ОТВЕРСТИЕ
ЗРАЧОК ГЛАЗА,ОТВЕРСТИЕ
ДУЛО ОРУЖИЯ,ОТВЕРСТИЕ
ПРОРЕЗЬ (ОТВЕРСТИЕ),ОТВЕРСТИЕ
ЛЕТКА ПЕЧИ,ОТВЕРСТИЕ
ИГОЛЬНОЕ УШКО,ОТВЕРСТИЕ
ПЕТЛЯ ДЛЯ ПУГОВИЦЫ,ОТВЕРСТИЕ
ПРОКОЛ (ОТВЕРСТИЕ),ОТВЕРСТИЕ
ПРОРУБЬ,ОТВЕРСТИЕ
ОТДУШИНА ДЛЯ ВОЗДУХА,ОТВЕРСТИЕ
"РАЗРЕЗ, МЕСТО РАЗРЕЗА",ОТВЕРСТИЕ
"ВЫРЕЗ, ВЫРЕЗАННОЕ ОТВЕРСТИЕ",ОТВЕРСТИЕ
"АМБРАЗУРА, БОЙНИЦА",ОТВЕРСТИЕ
"ПРОМОИНА, ПРОТОЧИНА",ОТВЕРСТИЕ
"ЯЧЕЯ (УГЛУБЛЕНИЕ, ДЫРОЧКА)",ОТВЕРСТИЕ
"ВВОД (ВХОДНОЕ ОТВЕРСТИЕ, УСТРОЙСТВО)",ОТВЕРСТИЕ
"ГОРЛОВИНА (УЗКОЕ ОТВЕРСТИЕ, УЗКИЙ ПРОХОД)",ОТВЕРСТИЕ
ПОЛЫНЬЯ,ОТВЕРСТИЕ
ЗАМОЧНАЯ СКВАЖИНА,ОТВЕРСТИЕ
ГЛАЗОК ДЛЯ НАБЛЮДЕНИЯ,ОТВЕРСТИЕ
"УШКО ДЛЯ КРЕПЛЕНИЯ, ДЕРЖАНИЯ",ОТВЕРСТИЕ
"ДВЕРЬ, ДВЕРНАЯ ПЛИТА",ПЛИТА (ПЛОСКИЙ КУСОК)
ПАНЕЛЬ (ПЛИТА),ПЛИТА (ПЛОСКИЙ КУСОК)
МЕМОРИАЛЬНАЯ ДОСКА,ПЛИТА (ПЛОСКИЙ КУСОК)
РАЗВЕДЫВАТЕЛЬНАЯ ДЕЯТЕЛЬНОСТЬ,ГОСУДАРСТВЕННАЯ БЕЗОПАСНОСТЬ
ВОЕННАЯ БЕЗОПАСНОСТЬ,ГОСУДАРСТВЕННАЯ БЕЗОПАСНОСТЬ
РАЗВЕЯТЬ ВЕТРОМ,РАССЕЯТЬ (РАЗОГНАТЬ В РАЗНЫЕ СТОРОНЫ)
СЕРТИФИКАЦИЯ,ПОДТВЕРЖДЕНИЕ СООТВЕТСТВИЯ
ОБСТРУКЦИЯ,"СОРВАТЬ (НАРУШИТЬ, ПРЕКРАТИТЬ)"
РАЗНОЧТЕНИЕ (ОДНА ИЗ РЕДАКЦИЙ ТЕКСТА),РЕДАКЦИЯ ТЕКСТА
РЕДАКЦИЯ ДОКУМЕНТА,РЕДАКЦИЯ ТЕКСТА
ПЕСЧИНКА,КРУПИНКА (ЧАСТИЦА СЫПУЧЕГО МАТЕРИАЛА)
КУРИТЕЛЬНЫЙ ТАБАК,ТАБАК (ПРОДУКТ)
РАВНОПРАВИЕ ЖЕНЩИН С МУЖЧИНАМИ,ПРАВА ЖЕНЩИНЫ
ЗАВАРИТЬ КАШУ,ПРЕДПРИНЯТЬ (НАЧАТЬ ДЕЛАТЬ)
ЗАМАХНУТЬСЯ (РЕШИТЬСЯ),ПРЕДПРИНЯТЬ (НАЧАТЬ ДЕЛАТЬ)
РЕКЛАМНЫЙ ЩИТ,УЛИЧНАЯ РЕКЛАМА
РЕКЛАМНАЯ РАСТЯЖКА,УЛИЧНАЯ РЕКЛАМА
ЭЛЕКТРОМИКСЕР,СМЕСИТЕЛЬ
ВОДОПРОВОДНЫЙ СМЕСИТЕЛЬ,СМЕСИТЕЛЬ
МАЛОЛЮДНЫЙ,"ТИХИЙ, НЕ ОЖИВЛЕННЫЙ"
ЗУБНОЕ ПРОТЕЗИРОВАНИЕ,ПРОТЕЗНАЯ ПОМОЩЬ
ПРОТЕЗНО-ОРТОПЕДИЧЕСКАЯ ПОМОЩЬ,ПРОТЕЗНАЯ ПОМОЩЬ
ЭНДОПРОТЕЗИРОВАНИЕ,ПРОТЕЗНАЯ ПОМОЩЬ
